developer,issue_opened,issue_closed,pr_opened,pr_closed,pr_merged,commits
919,1,0,0,0,0,0
920,1,0,0,0,0,0
921,2,0,0,0,0,15
922,1,1,0,0,0,0
923,3,0,0,0,0,1
924,1,0,0,0,0,0
925,1,0,0,0,0,0
926,2,0,0,0,0,0
927,1,0,0,0,0,0
928,1,0,0,0,0,0
929,1,0,0,0,0,0
930,1,0,0,0,0,2
931,1,0,0,0,0,0
932,1,0,0,0,0,0
933,1,0,0,0,0,0
934,1,0,0,0,0,1
935,1,1,0,0,0,0
936,0,0,0,0,0,3
937,0,0,0,0,0,1
938,0,0,0,0,0,1
939,0,0,0,0,0,1
940,0,0,0,0,0,1
941,0,0,0,0,0,1
942,0,0,0,0,0,2
943,0,0,0,0,0,2
944,0,0,0,0,0,3
945,0,0,0,0,0,1
946,0,0,0,0,0,1
947,0,0,0,0,0,10
948,0,0,0,0,0,3
949,0,0,0,0,0,3
950,0,0,0,0,0,1
951,0,0,0,0,0,1
952,0,0,0,0,0,1
953,0,0,0,0,0,8
954,0,0,0,0,0,11
955,0,0,0,0,0,1
956,0,0,0,0,0,2
957,0,0,0,0,0,1
958,0,0,0,0,0,1
959,0,0,0,0,0,9
960,0,0,0,0,0,1
961,0,0,0,0,0,1
962,0,0,0,0,0,2
963,0,0,0,0,0,1
964,0,0,0,0,0,1
965,0,0,0,0,0,4
966,0,0,0,0,0,1
967,0,0,0,0,0,2
968,0,0,0,0,0,1
969,0,0,0,0,0,2
970,0,0,0,0,0,1
971,0,0,0,0,0,1
972,0,0,0,0,0,22
973,0,0,0,0,0,1
974,0,0,0,0,0,1
975,0,0,0,0,0,1
976,0,0,0,0,0,1
977,0,0,0,0,0,1
